order_id,order_date,customer_id,region,channel,product_category,unit_price,quantity,discount_pct,returned,gross_revenue,net_revenue,order_month
ORD-H2FQE2NIQR,2025-09-23,CUST-XZ36ADD7,Abuja,Online,Home,28001.9,3,0.263,0,84005.7,61912.2,2025-09
ORD-WL4VRK2FI1,2025-09-23,CUST-C2218FG9,Abuja,Online,Accessories,7568.28,3,0.108,0,22704.84,20252.72,2025-09
ORD-K3F1SJVN8F,2025-09-23,CUST-6QPENWPS,Abuja,Online,Fashion,6270.74,3,0.307,0,18812.22,13036.87,2025-09
ORD-V103BHA2UP,2025-09-23,CUST-RZB8T4F3,Lagos,Online,Electronics,34159.07,4,0.245,0,136636.28,103160.39,2025-09
ORD-U8YJ0VUX1M,2025-09-23,CUST-P3ACIQNY,Lagos,Online,Accessories,7901.33,3,0.117,0,23703.99,20930.62,2025-09
ORD-73W86CSOP6,2025-09-23,CUST-Y5I1LHOE,Lagos,Online,Fashion,10745.89,6,0.19,0,64475.34,52225.03,2025-09
ORD-Y38IGMA978,2025-09-23,CUST-8JH9V4WA,Lagos,Online,Fashion,16908.57,2,0.026,0,33817.14,32937.89,2025-09
ORD-OXYXX2UM6Y,2025-09-23,CUST-UVY05357,Lagos,Partner,Electronics,114360.38,2,0.271,0,228720.76,166737.43,2025-09
ORD-HOD7RJUAL6,2025-09-23,CUST-767MYNQ5,Enugu,Store,Accessories,9425.01,4,0.261,0,37700.04,27860.33,2025-09
ORD-CQD5OYUKVO,2025-09-23,CUST-OU6WJ9OW,Rivers,Store,Fashion,14199.83,4,0.13,0,56799.32,49415.41,2025-09
ORD-P538LPG62J,2025-09-23,CUST-UAS541KC,Enugu,Online,Home,12756.48,6,0.158,0,76538.88,64445.74,2025-09
ORD-634F7DM9P3,2025-09-23,CUST-VOS1E10F,Oyo,Store,Home,25826.37,1,0.036,0,25826.37,24896.62,2025-09
ORD-W4TY6MTDPV,2025-09-23,CUST-2XJNXU82,Rivers,Store,Groceries,6411.7,2,0.218,0,12823.4,10027.9,2025-09
ORD-MJ9IEOGQWC,2025-09-23,CUST-XU3CX67F,Rivers,Partner,Groceries,4974.82,1,0.284,0,4974.82,3561.97,2025-09
ORD-2CM0LFPG26,2025-09-23,CUST-SSZXA19S,Rivers,Store,Groceries,3682.9,1,0.197,0,3682.9,2957.37,2025-09
ORD-UFG4V0JSAK,2025-09-23,CUST-3SUA8IHZ,Abuja,Partner,Groceries,4660.01,3,0.221,0,13980.03,10890.44,2025-09
ORD-02631ZCRTT,2025-09-23,CUST-XRNVOW4K,Rivers,Partner,Repairs,7044.53,1,0.109,0,7044.53,6276.68,2025-09
ORD-47TA1MQLQE,2025-09-23,CUST-UX3NIUWI,Kano,Online,Fashion,10692.5,4,0.321,0,42770.0,29040.83,2025-09
ORD-8NYCV1AXMW,2025-09-23,CUST-ZV4KCS4O,Lagos,Online,Electronics,111873.3,5,0.044,0,559366.5,534754.37,2025-09
ORD-5SY27MPGJ5,2025-09-23,CUST-3YEEQ0VJ,Lagos,Online,Electronics,92608.0,4,0.112,0,370432.0,328943.62,2025-09
ORD-QD12V7NKPG,2025-09-23,CUST-VKF7OP4Q,Kano,Store,Accessories,12145.2,3,0.163,0,36435.6,30496.6,2025-09
ORD-5GUIA6NJNU,2025-09-23,CUST-AKXOZ3MJ,Enugu,Online,Accessories,15104.58,3,0.318,0,45313.74,30903.97,2025-09
ORD-MYK6OIK6JX,2025-09-23,CUST-29ICT8OH,Enugu,Online,Repairs,15266.2,3,0.171,0,45798.6,37967.04,2025-09
ORD-STJNFQKWVI,2025-09-23,CUST-BIS18364,Oyo,Store,Home,15739.25,2,0.282,0,31478.5,22601.56,2025-09
ORD-0V6YKFFC0U,2025-09-23,CUST-XKGWDSBP,Abuja,Online,Electronics,113703.74,5,0.274,0,568518.7,412744.58,2025-09
ORD-9QHZDJEZKC,2025-09-23,CUST-3OJDSSOV,Lagos,Partner,Home,14081.11,1,0.009,0,14081.11,13954.38,2025-09
ORD-N8MK0FM35F,2025-09-23,CUST-IGZJYF1L,Oyo,Online,Electronics,47784.68,7,0.104,0,334492.76,299705.51,2025-09
ORD-R4G5NGGO73,2025-09-23,CUST-VR0N4XNA,Rivers,Online,Accessories,7794.06,3,0.144,0,23382.18,20015.15,2025-09
ORD-ZKNPY3NK0U,2025-09-23,CUST-WG8VT6OW,Lagos,Store,Home,21179.11,2,0.45,0,42358.22,23297.02,2025-09
ORD-V7KIGMCWDO,2025-09-23,CUST-FQWHDWYP,Abuja,Partner,Accessories,2366.1,2,0.21,0,4732.2,3738.44,2025-09
ORD-3B6VXR3WF6,2025-09-23,CUST-TQU6D3GW,Enugu,Online,Electronics,95855.06,4,0.097,0,383420.24,346228.48,2025-09
ORD-G4SEQRK7X5,2025-09-23,CUST-VAYMV53U,Lagos,Online,Groceries,4422.74,3,0.155,0,13268.22,11211.65,2025-09
ORD-2GQ8XQWYIC,2025-09-23,CUST-BE41SS0N,Oyo,Online,Accessories,9992.73,1,0.138,0,9992.73,8613.73,2025-09
ORD-SJNBM0DU8J,2025-09-23,CUST-4WMCF8JS,Rivers,Store,Repairs,12177.49,3,0.028,0,36532.47,35509.56,2025-09
ORD-6TIR7BEGDF,2025-09-23,CUST-OINHGUTD,Rivers,Store,Repairs,24731.3,1,0.1,0,24731.3,22258.17,2025-09
ORD-1FHQ2EEUXP,2025-09-23,CUST-GZ8P1335,Abuja,Online,Groceries,2757.66,6,0.228,0,16545.96,12773.48,2025-09
ORD-6TO0FZOOTU,2025-09-23,CUST-AKY3QPUE,Lagos,Online,Fashion,11165.7,3,0.184,0,33497.1,27333.63,2025-09
ORD-DPENY1TX7X,2025-09-23,CUST-8JYDBKXO,Rivers,Store,Groceries,4631.63,3,0.319,0,13894.89,9462.42,2025-09
ORD-EGMHIMMQ4W,2025-09-23,CUST-ODG4PCIM,Enugu,Online,Accessories,6157.04,6,0.183,0,36942.24,30181.81,2025-09
ORD-YXORCWQCNJ,2025-09-23,CUST-CLAE09HH,Abuja,Store,Fashion,12273.69,3,0.367,0,36821.07,23307.74,2025-09
ORD-8V3F7PJV8M,2025-09-23,CUST-CIHJUH36,Abuja,Partner,Home,8575.03,2,0.178,0,17150.06,14097.35,2025-09
ORD-6J4R7YD7JL,2025-09-23,CUST-4JU3NDKY,Enugu,Online,Accessories,9425.14,5,0.353,0,47125.7,30490.33,2025-09
ORD-5H3T0L5IBK,2025-09-23,CUST-31IZ9TH5,Abuja,Online,Fashion,4262.17,4,0.126,0,17048.68,14900.55,2025-09
ORD-BREUJ1MN90,2025-09-23,CUST-0I008YFL,Lagos,Store,Electronics,101143.65,3,0.126,0,303430.95,265198.65,2025-09
ORD-YFXJZNFYZ5,2025-09-23,CUST-CS7Q8459,Enugu,Online,Electronics,66429.64,1,0.1,0,66429.64,59786.68,2025-09
ORD-7UUTUK7YBS,2025-09-23,CUST-KOLCIR52,Lagos,Online,Repairs,14245.01,1,0.232,0,14245.01,10940.17,2025-09
ORD-PF8LZRQIDO,2025-09-23,CUST-4XI6DINF,Lagos,Online,Repairs,21783.24,3,0.373,0,65349.72,40974.27,2025-09
ORD-K90O2HGZ5O,2025-09-23,CUST-0H0LKLF3,Rivers,Partner,Repairs,20786.37,3,0.007,0,62359.11,61922.6,2025-09
ORD-FIVXLFP08B,2025-09-23,CUST-A0D27C5K,Rivers,Online,Accessories,11109.02,4,0.164,0,44436.08,37148.56,2025-09
ORD-1MZO3PPEVC,2025-09-23,CUST-1HPOXEEP,Enugu,Online,Repairs,16846.45,2,0.191,0,33692.9,27257.56,2025-09
ORD-S448JHV6JS,2025-09-23,CUST-TQGGKW53,Oyo,Online,Repairs,14780.83,5,0.139,0,73904.15,63631.47,2025-09
ORD-QAA60CLYAU,2025-09-23,CUST-SCKE2Q9N,Rivers,Partner,Groceries,3611.6,4,0.082,0,14446.4,13261.8,2025-09
ORD-9L7J8U4W1R,2025-09-23,CUST-B84QEL0S,Lagos,Store,Electronics,114577.28,3,0.23,0,343731.84,264673.52,2025-09
ORD-YG5ONIVCCE,2025-09-23,CUST-K5HVGZ5P,Lagos,Store,Home,12485.59,4,0.237,0,49942.36,38106.02,2025-09
ORD-W27MTWJZ1I,2025-09-23,CUST-SE1OVSK9,Lagos,Online,Accessories,5360.86,3,0.041,0,16082.58,15423.19,2025-09
ORD-HY9BGYY2JZ,2025-09-23,CUST-TA2PWCWL,Lagos,Online,Electronics,80395.54,1,0.065,0,80395.54,75169.83,2025-09
ORD-OOTDQFXJPN,2025-09-23,CUST-P9CAQIRQ,Lagos,Partner,Groceries,3931.27,2,0.23,0,7862.54,6054.16,2025-09
ORD-N5POHOW5AD,2025-09-23,CUST-B91CL9G9,Enugu,Partner,Home,15196.4,4,0.168,0,60785.6,50573.62,2025-09
ORD-DFPD9GDY2Q,2025-09-23,CUST-RW6M6154,Lagos,Online,Groceries,1333.17,2,0.145,0,2666.34,2279.72,2025-09
ORD-WFJQMY8G8Q,2025-09-23,CUST-0C9SQ4CY,Lagos,Store,Home,16845.99,3,0.156,0,50537.97,42654.05,2025-09
ORD-XCSDAML5LL,2025-09-23,CUST-E7Z4G351,Rivers,Online,Fashion,9853.22,4,0.2,0,39412.88,31530.3,2025-09
ORD-Z2WS8HOW2X,2025-09-23,CUST-3COSMRO0,Kano,Online,Electronics,101541.52,6,0.195,0,609249.12,490445.54,2025-09
ORD-K1FZMKLRN8,2025-09-23,CUST-W355Z729,Enugu,Partner,Groceries,2451.16,3,0.354,0,7353.48,4750.35,2025-09
ORD-IW1XF266CC,2025-09-23,CUST-X7OK3PN7,Abuja,Online,Electronics,59885.15,1,0.192,0,59885.15,48387.2,2025-09
ORD-LPBHWQSL3G,2025-09-23,CUST-RCUD4HUP,Lagos,Online,Groceries,3309.56,2,0.097,0,6619.12,5977.07,2025-09
ORD-0XPVOIQWWD,2025-09-23,CUST-R8A3K0X6,Lagos,Store,Accessories,7757.46,4,0.314,0,31029.84,21286.47,2025-09
ORD-FP42T9U4A0,2025-09-23,CUST-6JAP02MT,Kano,Online,Fashion,12012.48,4,0.06,0,48049.92,45166.92,2025-09
ORD-53SXH160OE,2025-09-23,CUST-DDXE707B,Kano,Partner,Electronics,39800.36,3,0.222,0,119401.08,92894.04,2025-09
ORD-5BYOUSXD5J,2025-09-23,CUST-6C1IET1X,Lagos,Store,Groceries,6854.68,9,0.05,0,61692.12,58607.51,2025-09
ORD-C5YB26D8RD,2025-09-23,CUST-5INU4UXF,Lagos,Partner,Fashion,6784.18,2,0.418,0,13568.36,7896.79,2025-09
ORD-EPYMTR8NP2,2025-09-24,CUST-XYJ8R3LU,Lagos,Store,Fashion,13104.43,4,0.093,0,52417.72,47542.87,2025-09
ORD-HLLGQCR640,2025-09-24,CUST-37YW56UT,Oyo,Partner,Accessories,8869.61,3,0.203,0,26608.83,21207.24,2025-09
ORD-616CAF3HKV,2025-09-24,CUST-A7BN5LHL,Lagos,Store,Accessories,11851.91,1,0.16,0,11851.91,9955.6,2025-09
ORD-VV0TRV8C9A,2025-09-24,CUST-4JP676XO,Abuja,Store,Fashion,10428.31,2,0.128,0,20856.62,18186.97,2025-09
ORD-HIUMGR2J14,2025-09-24,CUST-V4KUWW74,Enugu,Online,Repairs,17332.09,4,0.097,0,69328.36,62603.51,2025-09
ORD-J0KJF4JHHM,2025-09-24,CUST-BHRLDJ7T,Abuja,Partner,Electronics,53994.53,4,0.141,0,215978.12,185525.21,2025-09
ORD-4UYQ2BNCAV,2025-09-24,CUST-V5431JXQ,Oyo,Online,Home,4773.38,3,0.167,0,14320.14,11928.68,2025-09
ORD-9LWMWCK7OB,2025-09-24,CUST-7TXLYN6G,Rivers,Store,Fashion,9974.29,7,0.429,0,69820.03,39867.24,2025-09
ORD-TWXHKEC5LJ,2025-09-24,CUST-D583T4MJ,Lagos,Partner,Groceries,5721.64,2,0.129,0,11443.28,9967.1,2025-09
ORD-FEI7XJJ911,2025-09-24,CUST-P8DTN5RZ,Rivers,Partner,Accessories,10606.29,5,0.155,0,53031.45,44811.58,2025-09
ORD-N26H749MCD,2025-09-24,CUST-JW9XHGM0,Abuja,Partner,Groceries,3688.29,4,0.192,0,14753.16,11920.55,2025-09
ORD-SSCSE6QRN2,2025-09-24,CUST-UOQ0DR4S,Lagos,Store,Home,11417.65,4,0.175,0,45670.6,37678.24,2025-09
ORD-Z89AZ5GXAQ,2025-09-24,CUST-0Y39NGIZ,Abuja,Online,Repairs,12011.77,3,0.061,0,36035.31,33837.16,2025-09
ORD-H17KSWBPG8,2025-09-24,CUST-6R9HS15S,Lagos,Online,Home,26878.58,3,0.126,0,80635.74,70475.64,2025-09
ORD-JU4CDS7YBF,2025-09-24,CUST-CX0FNEMA,Kano,Store,Electronics,94434.98,2,0.195,1,188869.96,152040.32,2025-09
ORD-1AHOJD3N2P,2025-09-24,CUST-D1EM0NT8,Lagos,Online,Groceries,3429.45,2,0.126,0,6858.9,5994.68,2025-09
ORD-5KJ0K0ICM0,2025-09-24,CUST-UTAQB6TF,Abuja,Store,Repairs,3500.0,2,0.059,0,7000.0,6587.0,2025-09
ORD-G04CE6KAMF,2025-09-24,CUST-KKNJQDGT,Abuja,Online,Home,17922.01,6,0.108,0,107532.06,95918.6,2025-09
ORD-3L4GCL2LS3,2025-09-24,CUST-GB8Q73NT,Kano,Online,Electronics,54932.91,7,0.068,0,384530.37,358382.3,2025-09
ORD-2F2892T78W,2025-09-24,CUST-VTWE3MLA,Enugu,Store,Home,19030.87,4,0.264,0,76123.48,56026.88,2025-09
ORD-63YM2SKAXB,2025-09-24,CUST-43QQHM6E,Oyo,Store,Electronics,87347.18,4,0.213,0,349388.72,274968.92,2025-09
ORD-FMOB9FEMDT,2025-09-24,CUST-CHAOIDB3,Enugu,Online,Repairs,13210.22,1,0.015,0,13210.22,13012.07,2025-09
ORD-K24EUSBY9T,2025-09-24,CUST-FQB6EHS4,Lagos,Online,Fashion,17848.48,3,0.161,0,53545.44,44924.62,2025-09
ORD-JW785S9Z9K,2025-09-24,CUST-GJQ2UW89,Abuja,Online,Electronics,21250.0,2,0.134,0,42500.0,36805.0,2025-09
ORD-U39KUAM07W,2025-09-24,CUST-VO662W8B,Lagos,Online,Fashion,10674.85,3,0.058,0,32024.55,30167.13,2025-09
ORD-IC0PELEYU8,2025-09-24,CUST-UKBD58I2,Oyo,Partner,Electronics,124187.76,2,0.154,0,248375.52,210125.69,2025-09
ORD-KSYBOMOYXP,2025-09-24,CUST-GPESI299,Kano,Online,Fashion,4667.57,4,0.012,0,18670.28,18446.24,2025-09
ORD-DFT0OGOB70,2025-09-24,CUST-N1WWY9I9,Lagos,Store,Fashion,14291.68,2,0.018,0,28583.36,28068.86,2025-09
ORD-NCCJBDXK33,2025-09-24,CUST-O8DX9DF4,Abuja,Online,Repairs,6798.21,6,0.082,0,40789.26,37444.54,2025-09
ORD-3QGPX7JOCY,2025-09-24,CUST-Q05PC5L6,Oyo,Store,Repairs,24323.41,4,0.035,0,97293.64,93888.36,2025-09
ORD-4VVBETPL6D,2025-09-24,CUST-87H7VENO,Enugu,Store,Repairs,22596.57,2,0.114,0,45193.14,40041.12,2025-09
ORD-U7LHJIS3OG,2025-09-24,CUST-QVSRHSV1,Kano,Online,Accessories,13190.25,6,0.101,0,79141.5,71148.21,2025-09
ORD-5BHQSK7TO1,2025-09-24,CUST-3XZ9VXB0,Rivers,Partner,Home,14689.62,2,0.065,0,29379.24,27469.59,2025-09
ORD-U33JK8GTI6,2025-09-24,CUST-GR24Y8NJ,Lagos,Online,Accessories,5719.11,3,0.278,0,17157.33,12387.59,2025-09
ORD-7TTSCBDLFZ,2025-09-24,CUST-CE4IJ6L3,Lagos,Online,Accessories,7798.76,6,0.128,0,46792.56,40803.11,2025-09
ORD-X9Q5CUL34Z,2025-09-24,CUST-SA9VOV1E,Lagos,Store,Repairs,13881.6,2,0.176,0,27763.2,22876.88,2025-09
ORD-Z6O7X5KJZ6,2025-09-24,CUST-LCO6289V,Oyo,Store,Home,11333.19,2,0.247,0,22666.38,17067.78,2025-09
ORD-AF4KAQU7DA,2025-09-24,CUST-E1Y1QCAG,Abuja,Online,Electronics,74464.15,2,0.1,0,148928.3,134035.47,2025-09
ORD-AMN7N8INAG,2025-09-24,CUST-8KQW9SMI,Kano,Partner,Groceries,2134.64,3,0.119,0,6403.92,5641.85,2025-09
ORD-K1N18VI6DX,2025-09-24,CUST-QJKIVQWX,Abuja,Online,Accessories,7428.79,1,0.227,1,7428.79,5742.45,2025-09
ORD-OUAM5AUJTR,2025-09-24,CUST-FR2EUFBE,Enugu,Online,Home,18327.64,4,0.173,0,73310.56,60627.83,2025-09
ORD-JYZ8DYOI0E,2025-09-24,CUST-CJAK4F5V,Enugu,Store,Home,22515.72,3,0.01,0,67547.16,66871.69,2025-09
ORD-X30WGMVFU1,2025-09-24,CUST-75P9Q9SW,Lagos,Online,Groceries,1881.25,2,0.173,0,3762.5,3111.59,2025-09
ORD-J9F4ZOES4R,2025-09-24,CUST-EB7CM9K7,Kano,Store,Accessories,8884.77,5,0.177,0,44423.85,36560.83,2025-09
ORD-EW8OYN6C1D,2025-09-24,CUST-02PVJ4UO,Lagos,Online,Repairs,10657.69,4,0.38,0,42630.76,26431.07,2025-09
ORD-X3EANOZCRK,2025-09-24,CUST-8LZ6QF9B,Lagos,Partner,Fashion,13415.53,3,0.195,0,40246.59,32398.5,2025-09
ORD-XBM70KS378,2025-09-24,CUST-CWC6R0WF,Kano,Online,Home,23960.44,2,0.155,0,47920.88,40493.14,2025-09
ORD-QTUJAMIT2K,2025-09-24,CUST-TMZUWAKH,Oyo,Store,Groceries,4504.64,3,0.124,0,13513.92,11838.19,2025-09
ORD-08HMA2WLSD,2025-09-24,CUST-V7RQ86PM,Lagos,Online,Accessories,9398.39,3,0.314,0,28195.17,19341.89,2025-09
ORD-MO4OSCLBZH,2025-09-24,CUST-D74X4JHK,Lagos,Online,Groceries,8524.0,2,0.145,0,17048.0,14576.04,2025-09
ORD-43TFL52NY8,2025-09-24,CUST-2J6MOHB2,Lagos,Store,Home,21761.17,4,0.285,0,87044.68,62236.95,2025-09
ORD-934VE0KZ1B,2025-09-24,CUST-1P60RXQN,Enugu,Online,Accessories,6936.08,2,0.08,0,13872.16,12762.39,2025-09
ORD-7AC0RKI6FW,2025-09-24,CUST-LYC37DBW,Rivers,Online,Home,26282.69,4,0.147,0,105130.76,89676.54,2025-09
ORD-4AFF8BQXSL,2025-09-24,CUST-KAZVDU9U,Oyo,Store,Accessories,9402.1,2,0.199,0,18804.2,15062.16,2025-09
ORD-L0E2EPZUNQ,2025-09-24,CUST-WMO4F423,Lagos,Store,Electronics,96889.14,2,0.151,0,193778.28,164517.76,2025-09
ORD-NC2TK81M96,2025-09-24,CUST-C5IWOL1N,Enugu,Online,Electronics,52105.24,6,0.15,0,312631.44,265736.72,2025-09
ORD-KC091KT31G,2025-09-24,CUST-S6YX3870,Enugu,Partner,Fashion,7832.8,5,0.153,0,39164.0,33171.91,2025-09
ORD-UZM8SK9S72,2025-09-24,CUST-QO4OCQES,Lagos,Online,Repairs,15351.03,4,0.111,0,61404.12,54588.26,2025-09
ORD-IQZLOLGLCC,2025-09-24,CUST-UKOLMI95,Lagos,Store,Fashion,11989.89,4,0.168,0,47959.56,39902.35,2025-09
ORD-4CP3INE3HH,2025-09-24,CUST-PRVSP9E5,Lagos,Online,Home,17852.02,3,0.263,0,53556.06,39470.82,2025-09
ORD-L5S0A3R6NF,2025-09-24,CUST-A0ST3WLU,Lagos,Store,Electronics,21250.0,2,0.097,0,42500.0,38377.5,2025-09
ORD-ROD7ATHZBW,2025-09-24,CUST-44BMNAFW,Lagos,Online,Repairs,12330.38,4,0.117,0,49321.52,43550.9,2025-09
ORD-ZTPWV9CDXM,2025-09-24,CUST-1ZSRF1CC,Rivers,Online,Electronics,116526.75,4,0.253,0,466107.0,348181.93,2025-09
ORD-UU3XF6MZKP,2025-09-24,CUST-KO1JRNUH,Rivers,Online,Home,9523.87,3,0.055,0,28571.61,27000.17,2025-09
ORD-SRQSJT7YD3,2025-09-24,CUST-8PM6W4L7,Rivers,Partner,Fashion,14160.59,2,0.288,0,28321.18,20164.68,2025-09
ORD-1BNF4DUNDQ,2025-09-24,CUST-AIUQ6B60,Kano,Online,Electronics,48032.25,8,0.367,0,384258.0,243235.31,2025-09
ORD-NQ5OTALMDR,2025-09-24,CUST-833YMSIU,Rivers,Store,Electronics,90178.95,3,0.138,0,270536.85,233202.76,2025-09
ORD-B6WZQI9JX7,2025-09-24,CUST-52831JJS,Kano,Store,Groceries,5114.55,1,0.206,0,5114.55,4060.95,2025-09
ORD-2R1VMJOVVC,2025-09-24,CUST-XCTIUQUR,Enugu,Online,Repairs,13342.63,1,0.254,0,13342.63,9953.6,2025-09
ORD-VVPMIR40AF,2025-09-24,CUST-C2JX6YO7,Enugu,Partner,Home,8256.78,4,0.379,0,33027.12,20509.84,2025-09
ORD-L250OKMQMN,2025-09-24,CUST-FT3FUHAX,Oyo,Online,Fashion,14900.39,6,0.025,0,89402.34,87167.28,2025-09
ORD-XIH4TUKZ6M,2025-09-24,CUST-WM3K3AKT,Oyo,Online,Fashion,15787.94,4,0.062,0,63151.76,59236.35,2025-09
ORD-TLX5B16TYX,2025-09-24,CUST-5Z34IN2D,Kano,Online,Fashion,10901.51,2,0.173,0,21803.02,18031.1,2025-09
ORD-L8J0MPRBDL,2025-09-24,CUST-HSK1K367,Lagos,Store,Accessories,12074.39,1,0.128,0,12074.39,10528.87,2025-09
ORD-P92M31WJNJ,2025-09-24,CUST-G2LHIVAD,Lagos,Online,Repairs,19321.96,2,0.311,0,38643.92,26625.66,2025-09
ORD-Z3NKIEM49O,2025-09-24,CUST-K14XI8CL,Lagos,Online,Fashion,14293.83,4,0.111,0,57175.32,50828.86,2025-09
ORD-83RX57LBZK,2025-09-24,CUST-J8Y82Y0V,Rivers,Store,Accessories,8810.0,3,0.384,0,26430.0,16280.88,2025-09
ORD-606EDY664B,2025-09-24,CUST-4IMNNGWS,Lagos,Online,Groceries,3690.92,4,0.169,0,14763.68,12268.62,2025-09
ORD-1LX414KERQ,2025-09-24,CUST-BL86B9UF,Abuja,Online,Groceries,5693.43,4,0.131,0,22773.72,19790.36,2025-09
ORD-Z5EUOESWMS,2025-09-24,CUST-I8IGL9B1,Enugu,Online,Repairs,12388.38,3,0.419,1,37165.14,21592.95,2025-09
ORD-5NEJ64PDAE,2025-09-24,CUST-YREXPTNA,Lagos,Online,Repairs,13867.27,3,0.081,0,41601.81,38232.06,2025-09
ORD-RT8DYF8U2V,2025-09-24,CUST-RDSI8EFJ,Oyo,Store,Electronics,21250.0,3,0.162,0,63750.0,53422.5,2025-09
ORD-6DXRH7BGPB,2025-09-24,CUST-EEK7W9U9,Enugu,Online,Accessories,5580.53,6,0.056,0,33483.18,31608.12,2025-09
ORD-ISKN0UT5PH,2025-09-24,CUST-XGV38UJY,Kano,Store,Home,21163.69,3,0.386,0,63491.07,38983.52,2025-09
ORD-G94OEOVBGJ,2025-09-24,CUST-J3FEJ0EZ,Lagos,Online,Electronics,59625.75,1,0.448,0,59625.75,32913.41,2025-09
ORD-IMA8RT8I3P,2025-09-24,CUST-3JB8K7C3,Lagos,Online,Groceries,4004.64,3,0.173,0,12013.92,9935.51,2025-09
ORD-05ZJE7TKAM,2025-09-24,CUST-K1IREU6M,Rivers,Online,Fashion,12058.44,6,0.223,0,72350.64,56216.45,2025-09
ORD-UMUUHHJ4NX,2025-09-24,CUST-C34REGP8,Lagos,Online,Groceries,4366.45,4,0.23,0,17465.8,13448.67,2025-09
ORD-V8U7RID3DY,2025-09-24,CUST-6ALM6133,Rivers,Store,Fashion,11608.69,4,0.097,0,46434.76,41930.59,2025-09
ORD-4C2Y3U0SGI,2025-09-24,CUST-8ZJZPND2,Oyo,Store,Groceries,4668.26,2,0.32,0,9336.52,6348.83,2025-09
ORD-90QKWUU8J9,2025-09-24,CUST-BODG7RQH,Lagos,Online,Electronics,46251.55,3,0.405,0,138754.65,82559.02,2025-09
ORD-XWO8QYIJ2M,2025-09-25,CUST-H0MZ4TL0,Rivers,Store,Fashion,12207.59,3,0.18,0,36622.77,30030.67,2025-09
ORD-33AAURFCMJ,2025-09-25,CUST-PUIRLHVF,Kano,Store,Repairs,13409.84,2,0.278,0,26819.68,19363.81,2025-09
ORD-PZTA4OZPVN,2025-09-25,CUST-4R5O3B26,Lagos,Store,Groceries,6083.59,7,0.287,0,42585.13,30363.2,2025-09
ORD-K1BPH8NCS9,2025-09-25,CUST-C31D3HC5,Rivers,Partner,Electronics,102442.27,2,0.168,0,204884.54,170463.94,2025-09
ORD-AOODZF8DN0,2025-09-25,CUST-34UCRZSA,Oyo,Online,Home,9464.92,1,0.36,0,9464.92,6057.55,2025-09
ORD-QXV5UT15CT,2025-09-25,CUST-EBGB0FB1,Lagos,Online,Electronics,82606.28,3,0.25,0,247818.84,185864.13,2025-09
ORD-N4SHRGCYRS,2025-09-25,CUST-OF9XXK5J,Lagos,Store,Home,17765.1,2,0.175,0,35530.2,29312.41,2025-09
ORD-IYLTU8OVTC,2025-09-25,CUST-04B7JZ2M,Oyo,Online,Groceries,5539.78,4,0.289,0,22159.12,15755.13,2025-09
ORD-481U031W2K,2025-09-25,CUST-ZWNOWI09,Lagos,Online,Fashion,12580.9,4,0.046,0,50323.6,48008.71,2025-09
ORD-AVK2DJBQQK,2025-09-25,CUST-QI3SQT92,Lagos,Online,Home,8759.8,4,0.103,0,35039.2,31430.16,2025-09
ORD-KH4GA5IQCS,2025-09-25,CUST-JII85HYM,Lagos,Online,Groceries,2145.03,3,0.133,0,6435.09,5579.22,2025-09
ORD-T6WMT3I78F,2025-09-25,CUST-V3E2UV3P,Lagos,Store,Electronics,77640.62,4,0.168,0,310562.48,258387.98,2025-09
ORD-MTZ81U7DWK,2025-09-25,CUST-S6WHEVUC,Rivers,Online,Accessories,11641.69,2,0.072,0,23283.38,21606.98,2025-09
ORD-5FW8TXWKWL,2025-09-25,CUST-MO85OVU6,Lagos,Partner,Home,26457.91,3,0.148,0,79373.73,67626.42,2025-09
ORD-QVKPCG9RAC,2025-09-25,CUST-N939DIPC,Abuja,Online,Repairs,11691.28,3,0.312,1,35073.84,24130.8,2025-09
ORD-5VY3ARQOMO,2025-09-25,CUST-YS8U7237,Kano,Store,Home,28455.66,7,0.045,0,199189.62,190226.09,2025-09
ORD-V8904QIFSU,2025-09-25,CUST-OU0J0X7W,Enugu,Store,Accessories,4366.41,5,0.263,0,21832.05,16090.22,2025-09
ORD-GDYBUC5HZ9,2025-09-25,CUST-JOHDYYI9,Abuja,Online,Electronics,83446.52,4,0.158,0,333786.08,281047.88,2025-09
ORD-P4KQP9IH8R,2025-09-25,CUST-MF5HXGIR,Kano,Online,Fashion,11243.14,7,0.098,0,78701.98,70989.19,2025-09
ORD-3IH7EP3EAZ,2025-09-25,CUST-C6UWXBYY,Abuja,Online,Electronics,62877.1,2,0.145,0,125754.2,107519.84,2025-09
ORD-0JFYKOJNOV,2025-09-25,CUST-TXA4AH03,Rivers,Store,Accessories,14476.03,1,0.279,0,14476.03,10437.22,2025-09
ORD-O0JHPT2IEB,2025-09-25,CUST-O2AI2LPC,Oyo,Online,Accessories,6493.4,3,0.158,0,19480.2,16402.33,2025-09
ORD-VC8TF6L1RM,2025-09-25,CUST-22WAZ09P,Lagos,Store,Home,17560.19,6,0.274,0,105361.14,76492.19,2025-09
ORD-XTN3ILVADY,2025-09-25,CUST-YZA89SDM,Kano,Online,Home,18064.22,6,0.114,0,108385.32,96029.39,2025-09
ORD-FBULRRPPVO,2025-09-25,CUST-30STDWM0,Lagos,Online,Home,21299.81,4,0.283,0,85199.24,61087.86,2025-09
